correct,skill,student,problem,skill_name
0,14,3583,14,14
0,15,3583,15,15
0,16,3583,16,16
0,17,3583,17,17
0,18,3583,18,18
1,19,3583,19,19
0,20,3583,20,20
0,21,3583,21,21
0,22,3583,22,22
0,23,3583,23,23
0,24,3583,24,24
1,25,3583,25,25
1,26,3583,26,26
0,27,3583,27,27
1,28,3583,28,28
0,29,3583,29,29
0,30,3583,30,30
0,31,3583,31,31
0,32,3583,32,32
0,33,3583,33,33
0,34,3583,34,34
0,35,3583,35,35
0,36,3583,36,36
0,37,3583,37,37
1,38,3583,38,38
0,39,3583,39,39
0,40,3583,40,40
0,41,3583,41,41
0,42,3583,42,42
1,43,3583,43,43
1,44,3583,44,44
1,45,3583,45,45
1,46,3583,46,46
0,47,3583,47,47
1,48,3583,48,48
1,49,3583,49,49
1,0,3584,0,0
1,1,3584,1,1
1,2,3584,2,2
0,3,3584,3,3
1,4,3584,4,4
0,5,3584,5,5
1,6,3584,6,6
0,7,3584,7,7
0,8,3584,8,8
1,9,3584,9,9
1,10,3584,10,10
1,11,3584,11,11
1,12,3584,12,12
1,13,3584,13,13
1,14,3584,14,14
1,15,3584,15,15
0,16,3584,16,16
1,17,3584,17,17
0,18,3584,18,18
1,19,3584,19,19
0,20,3584,20,20
0,21,3584,21,21
1,22,3584,22,22
0,23,3584,23,23
1,24,3584,24,24
1,25,3584,25,25
0,26,3584,26,26
1,27,3584,27,27
1,28,3584,28,28
0,29,3584,29,29
1,30,3584,30,30
1,31,3584,31,31
1,32,3584,32,32
1,33,3584,33,33
0,34,3584,34,34
1,35,3584,35,35
1,36,3584,36,36
1,37,3584,37,37
0,38,3584,38,38
0,39,3584,39,39
0,40,3584,40,40
0,41,3584,41,41
1,42,3584,42,42
0,43,3584,43,43
0,44,3584,44,44
1,45,3584,45,45
1,46,3584,46,46
1,47,3584,47,47
1,48,3584,48,48
0,49,3584,49,49
1,0,3585,0,0
1,1,3585,1,1
1,2,3585,2,2
1,3,3585,3,3
0,4,3585,4,4
0,5,3585,5,5
0,6,3585,6,6
0,7,3585,7,7
0,8,3585,8,8
1,9,3585,9,9
1,10,3585,10,10
1,11,3585,11,11
1,12,3585,12,12
1,13,3585,13,13
0,14,3585,14,14
1,15,3585,15,15
0,16,3585,16,16
1,17,3585,17,17
0,18,3585,18,18
1,19,3585,19,19
1,20,3585,20,20
0,21,3585,21,21
1,22,3585,22,22
1,23,3585,23,23
1,24,3585,24,24
1,25,3585,25,25
1,26,3585,26,26
1,27,3585,27,27
1,28,3585,28,28
0,29,3585,29,29
1,30,3585,30,30
1,31,3585,31,31
1,32,3585,32,32
1,33,3585,33,33
0,34,3585,34,34
1,35,3585,35,35
1,36,3585,36,36
1,37,3585,37,37
1,38,3585,38,38
1,39,3585,39,39
1,40,3585,40,40
1,41,3585,41,41
1,42,3585,42,42
1,43,3585,43,43
1,44,3585,44,44
1,45,3585,45,45
1,46,3585,46,46
1,47,3585,47,47
1,48,3585,48,48
1,49,3585,49,49
1,0,3586,0,0
1,1,3586,1,1
1,2,3586,2,2
0,3,3586,3,3
0,4,3586,4,4
0,5,3586,5,5
1,6,3586,6,6
1,7,3586,7,7
0,8,3586,8,8
1,9,3586,9,9
1,10,3586,10,10
0,11,3586,11,11
1,12,3586,12,12
0,13,3586,13,13
0,14,3586,14,14
1,15,3586,15,15
0,16,3586,16,16
0,17,3586,17,17
0,18,3586,18,18
1,19,3586,19,19
0,20,3586,20,20
0,21,3586,21,21
0,22,3586,22,22
0,23,3586,23,23
1,24,3586,24,24
0,25,3586,25,25
0,26,3586,26,26
0,27,3586,27,27
1,28,3586,28,28
0,29,3586,29,29
1,30,3586,30,30
1,31,3586,31,31
1,32,3586,32,32
1,33,3586,33,33
1,34,3586,34,34
1,35,3586,35,35
0,36,3586,36,36
1,37,3586,37,37
0,38,3586,38,38
0,39,3586,39,39
0,40,3586,40,40
0,41,3586,41,41
1,42,3586,42,42
0,43,3586,43,43
0,44,3586,44,44
0,45,3586,45,45
1,46,3586,46,46
1,47,3586,47,47
0,48,3586,48,48
0,49,3586,49,49
0,0,3587,0,0
1,1,3587,1,1
1,2,3587,2,2
0,3,3587,3,3
0,4,3587,4,4
0,5,3587,5,5
1,6,3587,6,6
0,7,3587,7,7
0,8,3587,8,8
1,9,3587,9,9
0,10,3587,10,10
1,11,3587,11,11
1,12,3587,12,12
1,13,3587,13,13
0,14,3587,14,14
1,15,3587,15,15
1,16,3587,16,16
0,17,3587,17,17
1,18,3587,18,18
0,19,3587,19,19
0,20,3587,20,20
0,21,3587,21,21
0,22,3587,22,22
0,23,3587,23,23
1,24,3587,24,24
0,25,3587,25,25
0,26,3587,26,26
1,27,3587,27,27
0,28,3587,28,28
0,29,3587,29,29
1,30,3587,30,30
0,31,3587,31,31
1,32,3587,32,32
1,33,3587,33,33
0,34,3587,34,34
0,35,3587,35,35
1,36,3587,36,36
1,37,3587,37,37
1,38,3587,38,38
0,39,3587,39,39
0,40,3587,40,40
0,41,3587,41,41
1,42,3587,42,42
1,43,3587,43,43
1,44,3587,44,44
0,45,3587,45,45
1,46,3587,46,46
1,47,3587,47,47
0,48,3587,48,48
0,49,3587,49,49
1,0,3588,0,0
1,1,3588,1,1
1,2,3588,2,2
0,3,3588,3,3
0,4,3588,4,4
0,5,3588,5,5
1,6,3588,6,6
0,7,3588,7,7
1,8,3588,8,8
1,9,3588,9,9
0,10,3588,10,10
1,11,3588,11,11
1,12,3588,12,12
0,13,3588,13,13
0,14,3588,14,14
1,15,3588,15,15
0,16,3588,16,16
0,17,3588,17,17
0,18,3588,18,18
0,19,3588,19,19
0,20,3588,20,20
1,21,3588,21,21
0,22,3588,22,22
1,23,3588,23,23
1,24,3588,24,24
0,25,3588,25,25
0,26,3588,26,26
1,27,3588,27,27
1,28,3588,28,28
0,29,3588,29,29
1,30,3588,30,30
0,31,3588,31,31
1,32,3588,32,32
1,33,3588,33,33
0,34,3588,34,34
0,35,3588,35,35
1,36,3588,36,36
1,37,3588,37,37
0,38,3588,38,38
0,39,3588,39,39
0,40,3588,40,40
1,41,3588,41,41
1,42,3588,42,42
1,43,3588,43,43
1,44,3588,44,44
0,45,3588,45,45
1,46,3588,46,46
1,47,3588,47,47
1,48,3588,48,48
0,49,3588,49,49
0,0,3589,0,0
0,1,3589,1,1
0,2,3589,2,2
0,3,3589,3,3
1,4,3589,4,4
1,5,3589,5,5
0,6,3589,6,6
1,7,3589,7,7
1,8,3589,8,8
0,9,3589,9,9
0,10,3589,10,10
0,11,3589,11,11
0,12,3589,12,12
0,13,3589,13,13
1,14,3589,14,14
0,15,3589,15,15
1,16,3589,16,16
1,17,3589,17,17
1,18,3589,18,18
1,19,3589,19,19
1,20,3589,20,20
1,21,3589,21,21
1,22,3589,22,22
1,23,3589,23,23
1,24,3589,24,24
1,25,3589,25,25
1,26,3589,26,26
1,27,3589,27,27
0,28,3589,28,28
1,29,3589,29,29
0,30,3589,30,30
1,31,3589,31,31
0,32,3589,32,32
0,33,3589,33,33
1,34,3589,34,34
0,35,3589,35,35
1,36,3589,36,36
0,37,3589,37,37
1,38,3589,38,38
1,39,3589,39,39
1,40,3589,40,40
1,41,3589,41,41
0,42,3589,42,42
1,43,3589,43,43
1,44,3589,44,44
1,45,3589,45,45
1,46,3589,46,46
1,47,3589,47,47
1,48,3589,48,48
1,49,3589,49,49
1,0,3590,0,0
1,1,3590,1,1
1,2,3590,2,2
0,3,3590,3,3
0,4,3590,4,4
0,5,3590,5,5
1,6,3590,6,6
0,7,3590,7,7
0,8,3590,8,8
1,9,3590,9,9
0,10,3590,10,10
1,11,3590,11,11
1,12,3590,12,12
0,13,3590,13,13
0,14,3590,14,14
1,15,3590,15,15
0,16,3590,16,16
0,17,3590,17,17
0,18,3590,18,18
1,19,3590,19,19
0,20,3590,20,20
0,21,3590,21,21
1,22,3590,22,22
1,23,3590,23,23
1,24,3590,24,24
0,25,3590,25,25
0,26,3590,26,26
0,27,3590,27,27
1,28,3590,28,28
0,29,3590,29,29
1,30,3590,30,30
0,31,3590,31,31
0,32,3590,32,32
1,33,3590,33,33
1,34,3590,34,34
0,35,3590,35,35
0,36,3590,36,36
1,37,3590,37,37
1,38,3590,38,38
0,39,3590,39,39
0,40,3590,40,40
0,41,3590,41,41
1,42,3590,42,42
1,43,3590,43,43
0,44,3590,44,44
1,45,3590,45,45
1,46,3590,46,46
1,47,3590,47,47
0,48,3590,48,48
0,49,3590,49,49
1,0,3591,0,0
1,1,3591,1,1
1,2,3591,2,2
0,3,3591,3,3
0,4,3591,4,4
1,5,3591,5,5
1,6,3591,6,6
0,7,3591,7,7
0,8,3591,8,8
1,9,3591,9,9
1,10,3591,10,10
1,11,3591,11,11
1,12,3591,12,12
0,13,3591,13,13
1,14,3591,14,14
1,15,3591,15,15
0,16,3591,16,16
0,17,3591,17,17
1,18,3591,18,18
1,19,3591,19,19
1,20,3591,20,20
1,21,3591,21,21
1,22,3591,22,22
1,23,3591,23,23
1,24,3591,24,24
1,25,3591,25,25
0,26,3591,26,26
1,27,3591,27,27
1,28,3591,28,28
1,29,3591,29,29
1,30,3591,30,30
1,31,3591,31,31
1,32,3591,32,32
1,33,3591,33,33
0,34,3591,34,34
1,35,3591,35,35
1,36,3591,36,36
1,37,3591,37,37
0,38,3591,38,38
1,39,3591,39,39
1,40,3591,40,40
1,41,3591,41,41
1,42,3591,42,42
1,43,3591,43,43
1,44,3591,44,44
1,45,3591,45,45
1,46,3591,46,46
1,47,3591,47,47
1,48,3591,48,48
1,49,3591,49,49
1,0,3592,0,0
1,1,3592,1,1
1,2,3592,2,2
1,3,3592,3,3
1,4,3592,4,4
1,5,3592,5,5
1,6,3592,6,6
0,7,3592,7,7
1,8,3592,8,8
1,9,3592,9,9
0,10,3592,10,10
1,11,3592,11,11
0,12,3592,12,12
1,13,3592,13,13
1,14,3592,14,14
1,15,3592,15,15
1,16,3592,16,16
0,17,3592,17,17
1,18,3592,18,18
1,19,3592,19,19
1,20,3592,20,20
0,21,3592,21,21
1,22,3592,22,22
0,23,3592,23,23
1,24,3592,24,24
0,25,3592,25,25
1,26,3592,26,26
1,27,3592,27,27
1,28,3592,28,28
1,29,3592,29,29
1,30,3592,30,30
1,31,3592,31,31
1,32,3592,32,32
1,33,3592,33,33
1,34,3592,34,34
1,35,3592,35,35
1,36,3592,36,36
1,37,3592,37,37
1,38,3592,38,38
1,39,3592,39,39
1,40,3592,40,40
1,41,3592,41,41
1,42,3592,42,42
1,43,3592,43,43
1,44,3592,44,44
1,45,3592,45,45
1,46,3592,46,46
1,47,3592,47,47
1,48,3592,48,48
1,49,3592,49,49
1,0,3593,0,0
1,1,3593,1,1
1,2,3593,2,2
0,3,3593,3,3
0,4,3593,4,4
0,5,3593,5,5
1,6,3593,6,6
1,7,3593,7,7
0,8,3593,8,8
1,9,3593,9,9
1,10,3593,10,10
1,11,3593,11,11
1,12,3593,12,12
1,13,3593,13,13
1,14,3593,14,14
1,15,3593,15,15
1,16,3593,16,16
0,17,3593,17,17
1,18,3593,18,18
0,19,3593,19,19
1,20,3593,20,20
1,21,3593,21,21
1,22,3593,22,22
1,23,3593,23,23
1,24,3593,24,24
1,25,3593,25,25
0,26,3593,26,26
1,27,3593,27,27
1,28,3593,28,28
1,29,3593,29,29
1,30,3593,30,30
0,31,3593,31,31
1,32,3593,32,32
1,33,3593,33,33
1,34,3593,34,34
1,35,3593,35,35
0,36,3593,36,36
1,37,3593,37,37
0,38,3593,38,38
1,39,3593,39,39
1,40,3593,40,40
1,41,3593,41,41
1,42,3593,42,42
0,43,3593,43,43
1,44,3593,44,44
0,45,3593,45,45
1,46,3593,46,46
1,47,3593,47,47
1,48,3593,48,48
1,49,3593,49,49
0,0,3594,0,0
1,1,3594,1,1
1,2,3594,2,2
0,3,3594,3,3
0,4,3594,4,4
0,5,3594,5,5
0,6,3594,6,6
0,7,3594,7,7
0,8,3594,8,8
0,9,3594,9,9
0,10,3594,10,10
0,11,3594,11,11
0,12,3594,12,12
0,13,3594,13,13
0,14,3594,14,14
0,15,3594,15,15
0,16,3594,16,16
0,17,3594,17,17
1,18,3594,18,18
0,19,3594,19,19
0,20,3594,20,20
0,21,3594,21,21
0,22,3594,22,22
0,23,3594,23,23
1,24,3594,24,24
0,25,3594,25,25
0,26,3594,26,26
1,27,3594,27,27
0,28,3594,28,28
0,29,3594,29,29
0,30,3594,30,30
0,31,3594,31,31
0,32,3594,32,32
0,33,3594,33,33
0,34,3594,34,34
0,35,3594,35,35
1,36,3594,36,36
0,37,3594,37,37
0,38,3594,38,38
0,39,3594,39,39
0,40,3594,40,40
0,41,3594,41,41
0,42,3594,42,42
0,43,3594,43,43
0,44,3594,44,44
0,45,3594,45,45
0,46,3594,46,46
1,47,3594,47,47
1,48,3594,48,48
0,49,3594,49,49
0,0,3595,0,0
1,1,3595,1,1
0,2,3595,2,2
1,3,3595,3,3
1,4,3595,4,4
1,5,3595,5,5
1,6,3595,6,6
1,7,3595,7,7
1,8,3595,8,8
1,9,3595,9,9
0,10,3595,10,10
1,11,3595,11,11
0,12,3595,12,12
1,13,3595,13,13
1,14,3595,14,14
1,15,3595,15,15
1,16,3595,16,16
1,17,3595,17,17
1,18,3595,18,18
1,19,3595,19,19
1,20,3595,20,20
1,21,3595,21,21
1,22,3595,22,22
1,23,3595,23,23
1,24,3595,24,24
1,25,3595,25,25
1,26,3595,26,26
1,27,3595,27,27
0,28,3595,28,28
1,29,3595,29,29
1,30,3595,30,30
1,31,3595,31,31
0,32,3595,32,32
1,33,3595,33,33
1,34,3595,34,34
1,35,3595,35,35
1,36,3595,36,36
1,37,3595,37,37
1,38,3595,38,38
1,39,3595,39,39
1,40,3595,40,40
1,41,3595,41,41
1,42,3595,42,42
1,43,3595,43,43
1,44,3595,44,44
1,45,3595,45,45
1,46,3595,46,46
1,47,3595,47,47
1,48,3595,48,48
1,49,3595,49,49
0,0,3596,0,0
1,1,3596,1,1
0,2,3596,2,2
0,3,3596,3,3
1,4,3596,4,4
1,5,3596,5,5
0,6,3596,6,6
1,7,3596,7,7
1,8,3596,8,8
0,9,3596,9,9
0,10,3596,10,10
0,11,3596,11,11
0,12,3596,12,12
1,13,3596,13,13
1,14,3596,14,14
1,15,3596,15,15
1,16,3596,16,16
1,17,3596,17,17
1,18,3596,18,18
1,19,3596,19,19
1,20,3596,20,20
0,21,3596,21,21
1,22,3596,22,22
1,23,3596,23,23
1,24,3596,24,24
1,25,3596,25,25
1,26,3596,26,26
1,27,3596,27,27
1,28,3596,28,28
0,29,3596,29,29
0,30,3596,30,30
1,31,3596,31,31
0,32,3596,32,32
1,33,3596,33,33
1,34,3596,34,34
0,35,3596,35,35
1,36,3596,36,36
1,37,3596,37,37
1,38,3596,38,38
1,39,3596,39,39
1,40,3596,40,40
1,41,3596,41,41
1,42,3596,42,42
1,43,3596,43,43
1,44,3596,44,44
1,45,3596,45,45
0,46,3596,46,46
0,47,3596,47,47
1,48,3596,48,48
1,49,3596,49,49
1,0,3597,0,0
1,1,3597,1,1
0,2,3597,2,2
1,3,3597,3,3
0,4,3597,4,4
0,5,3597,5,5
1,6,3597,6,6
1,7,3597,7,7
1,8,3597,8,8
1,9,3597,9,9
1,10,3597,10,10
1,11,3597,11,11
1,12,3597,12,12
0,13,3597,13,13
1,14,3597,14,14
1,15,3597,15,15
1,16,3597,16,16
1,17,3597,17,17
1,18,3597,18,18
1,19,3597,19,19
1,20,3597,20,20
1,21,3597,21,21
1,22,3597,22,22
1,23,3597,23,23
1,24,3597,24,24
1,25,3597,25,25
1,26,3597,26,26
1,27,3597,27,27
0,28,3597,28,28
1,29,3597,29,29
1,30,3597,30,30
1,31,3597,31,31
0,32,3597,32,32
0,33,3597,33,33
1,34,3597,34,34
0,35,3597,35,35
1,36,3597,36,36
0,37,3597,37,37
1,38,3597,38,38
1,39,3597,39,39
1,40,3597,40,40
1,41,3597,41,41
1,42,3597,42,42
1,43,3597,43,43
1,44,3597,44,44
1,45,3597,45,45
1,46,3597,46,46
1,47,3597,47,47
1,48,3597,48,48
1,49,3597,49,49
1,0,3598,0,0
1,1,3598,1,1
1,2,3598,2,2
1,3,3598,3,3
1,4,3598,4,4
1,5,3598,5,5
1,6,3598,6,6
1,7,3598,7,7
1,8,3598,8,8
1,9,3598,9,9
1,10,3598,10,10
1,11,3598,11,11
1,12,3598,12,12
0,13,3598,13,13
1,14,3598,14,14
1,15,3598,15,15
1,16,3598,16,16
1,17,3598,17,17
1,18,3598,18,18
1,19,3598,19,19
1,20,3598,20,20
1,21,3598,21,21
1,22,3598,22,22
1,23,3598,23,23
1,24,3598,24,24
1,25,3598,25,25
1,26,3598,26,26
1,27,3598,27,27
1,28,3598,28,28
1,29,3598,29,29
1,30,3598,30,30
1,31,3598,31,31
1,32,3598,32,32
1,33,3598,33,33
1,34,3598,34,34
1,35,3598,35,35
1,36,3598,36,36
0,37,3598,37,37
1,38,3598,38,38
1,39,3598,39,39
1,40,3598,40,40
1,41,3598,41,41
1,42,3598,42,42
1,43,3598,43,43
1,44,3598,44,44
1,45,3598,45,45
1,46,3598,46,46
1,47,3598,47,47
1,48,3598,48,48
1,49,3598,49,49
0,0,3599,0,0
0,1,3599,1,1
0,2,3599,2,2
0,3,3599,3,3
0,4,3599,4,4
0,5,3599,5,5
0,6,3599,6,6
1,7,3599,7,7
0,8,3599,8,8
0,9,3599,9,9
0,10,3599,10,10
1,11,3599,11,11
1,12,3599,12,12
0,13,3599,13,13
0,14,3599,14,14
0,15,3599,15,15
0,16,3599,16,16
0,17,3599,17,17
0,18,3599,18,18
0,19,3599,19,19
0,20,3599,20,20
0,21,3599,21,21
0,22,3599,22,22
0,23,3599,23,23
1,24,3599,24,24
0,25,3599,25,25
0,26,3599,26,26
0,27,3599,27,27
0,28,3599,28,28
0,29,3599,29,29
1,30,3599,30,30
0,31,3599,31,31
0,32,3599,32,32
0,33,3599,33,33
0,34,3599,34,34
0,35,3599,35,35
0,36,3599,36,36
0,37,3599,37,37
0,38,3599,38,38
0,39,3599,39,39
0,40,3599,40,40
1,41,3599,41,41
0,42,3599,42,42
1,43,3599,43,43
0,44,3599,44,44
0,45,3599,45,45
0,46,3599,46,46
0,47,3599,47,47
0,48,3599,48,48
0,49,3599,49,49
1,0,3600,0,0
1,1,3600,1,1
0,2,3600,2,2
0,3,3600,3,3
0,4,3600,4,4
0,5,3600,5,5
1,6,3600,6,6
0,7,3600,7,7
0,8,3600,8,8
0,9,3600,9,9
1,10,3600,10,10
1,11,3600,11,11
1,12,3600,12,12
1,13,3600,13,13
0,14,3600,14,14
1,15,3600,15,15
0,16,3600,16,16
0,17,3600,17,17
0,18,3600,18,18
1,19,3600,19,19
1,20,3600,20,20
0,21,3600,21,21
0,22,3600,22,22
0,23,3600,23,23
1,24,3600,24,24
0,25,3600,25,25
0,26,3600,26,26
0,27,3600,27,27
0,28,3600,28,28
0,29,3600,29,29
1,30,3600,30,30
0,31,3600,31,31
0,32,3600,32,32
1,33,3600,33,33
1,34,3600,34,34
0,35,3600,35,35
1,36,3600,36,36
1,37,3600,37,37
0,38,3600,38,38
0,39,3600,39,39
0,40,3600,40,40
0,41,3600,41,41
1,42,3600,42,42
1,43,3600,43,43
0,44,3600,44,44
1,45,3600,45,45
1,46,3600,46,46
1,47,3600,47,47
0,48,3600,48,48
1,49,3600,49,49
1,0,3601,0,0
1,1,3601,1,1
1,2,3601,2,2
0,3,3601,3,3
1,4,3601,4,4
1,5,3601,5,5
1,6,3601,6,6
0,7,3601,7,7
1,8,3601,8,8
0,9,3601,9,9
1,10,3601,10,10
1,11,3601,11,11
1,12,3601,12,12
1,13,3601,13,13
1,14,3601,14,14
1,15,3601,15,15
1,16,3601,16,16
1,17,3601,17,17
1,18,3601,18,18
1,19,3601,19,19
1,20,3601,20,20
1,21,3601,21,21
1,22,3601,22,22
1,23,3601,23,23
1,24,3601,24,24
1,25,3601,25,25
1,26,3601,26,26
1,27,3601,27,27
1,28,3601,28,28
1,29,3601,29,29
1,30,3601,30,30
1,31,3601,31,31
0,32,3601,32,32
1,33,3601,33,33
1,34,3601,34,34
1,35,3601,35,35
1,36,3601,36,36
1,37,3601,37,37
1,38,3601,38,38
0,39,3601,39,39
1,40,3601,40,40
1,41,3601,41,41
1,42,3601,42,42
1,43,3601,43,43
1,44,3601,44,44
1,45,3601,45,45
1,46,3601,46,46
1,47,3601,47,47
1,48,3601,48,48
1,49,3601,49,49
1,0,3602,0,0
1,1,3602,1,1
1,2,3602,2,2
0,3,3602,3,3
0,4,3602,4,4
1,5,3602,5,5
1,6,3602,6,6
0,7,3602,7,7
0,8,3602,8,8
1,9,3602,9,9
1,10,3602,10,10
1,11,3602,11,11
1,12,3602,12,12
1,13,3602,13,13
1,14,3602,14,14
1,15,3602,15,15
0,16,3602,16,16
1,17,3602,17,17
1,18,3602,18,18
1,19,3602,19,19
1,20,3602,20,20
1,21,3602,21,21
0,22,3602,22,22
0,23,3602,23,23
1,24,3602,24,24
1,25,3602,25,25
0,26,3602,26,26
1,27,3602,27,27
1,28,3602,28,28
0,29,3602,29,29
1,30,3602,30,30
1,31,3602,31,31
1,32,3602,32,32
1,33,3602,33,33
1,34,3602,34,34
1,35,3602,35,35
0,36,3602,36,36
1,37,3602,37,37
1,38,3602,38,38
0,39,3602,39,39
1,40,3602,40,40
0,41,3602,41,41
1,42,3602,42,42
1,43,3602,43,43
1,44,3602,44,44
0,45,3602,45,45
1,46,3602,46,46
1,47,3602,47,47
1,48,3602,48,48
1,49,3602,49,49
0,0,3603,0,0
0,1,3603,1,1
1,2,3603,2,2
1,3,3603,3,3
1,4,3603,4,4
1,5,3603,5,5
0,6,3603,6,6
1,7,3603,7,7
1,8,3603,8,8
0,9,3603,9,9
0,10,3603,10,10
0,11,3603,11,11
0,12,3603,12,12
0,13,3603,13,13
1,14,3603,14,14
1,15,3603,15,15
1,16,3603,16,16
1,17,3603,17,17
1,18,3603,18,18
1,19,3603,19,19
1,20,3603,20,20
1,21,3603,21,21
1,22,3603,22,22
1,23,3603,23,23
0,24,3603,24,24
1,25,3603,25,25
1,26,3603,26,26
1,27,3603,27,27
0,28,3603,28,28
1,29,3603,29,29
1,30,3603,30,30
1,31,3603,31,31
0,32,3603,32,32
1,33,3603,33,33
1,34,3603,34,34
0,35,3603,35,35
1,36,3603,36,36
1,37,3603,37,37
1,38,3603,38,38
1,39,3603,39,39
1,40,3603,40,40
1,41,3603,41,41
0,42,3603,42,42
1,43,3603,43,43
1,44,3603,44,44
1,45,3603,45,45
0,46,3603,46,46
0,47,3603,47,47
1,48,3603,48,48
1,49,3603,49,49
1,0,3604,0,0
1,1,3604,1,1
1,2,3604,2,2
1,3,3604,3,3
1,4,3604,4,4
0,5,3604,5,5
1,6,3604,6,6
1,7,3604,7,7
0,8,3604,8,8
1,9,3604,9,9
1,10,3604,10,10
1,11,3604,11,11
1,12,3604,12,12
1,13,3604,13,13
0,14,3604,14,14
1,15,3604,15,15
1,16,3604,16,16
1,17,3604,17,17
1,18,3604,18,18
1,19,3604,19,19
1,20,3604,20,20
1,21,3604,21,21
1,22,3604,22,22
1,23,3604,23,23
1,24,3604,24,24
1,25,3604,25,25
1,26,3604,26,26
1,27,3604,27,27
1,28,3604,28,28
1,29,3604,29,29
1,30,3604,30,30
1,31,3604,31,31
1,32,3604,32,32
1,33,3604,33,33
1,34,3604,34,34
1,35,3604,35,35
1,36,3604,36,36
1,37,3604,37,37
1,38,3604,38,38
1,39,3604,39,39
1,40,3604,40,40
1,41,3604,41,41
1,42,3604,42,42
1,43,3604,43,43
1,44,3604,44,44
1,45,3604,45,45
1,46,3604,46,46
1,47,3604,47,47
1,48,3604,48,48
1,49,3604,49,49
1,0,3605,0,0
1,1,3605,1,1
1,2,3605,2,2
1,3,3605,3,3
1,4,3605,4,4
0,5,3605,5,5
1,6,3605,6,6
1,7,3605,7,7
1,8,3605,8,8
1,9,3605,9,9
1,10,3605,10,10
1,11,3605,11,11
1,12,3605,12,12
0,13,3605,13,13
1,14,3605,14,14
1,15,3605,15,15
1,16,3605,16,16
1,17,3605,17,17
1,18,3605,18,18
1,19,3605,19,19
1,20,3605,20,20
1,21,3605,21,21
1,22,3605,22,22
1,23,3605,23,23
1,24,3605,24,24
1,25,3605,25,25
1,26,3605,26,26
1,27,3605,27,27
1,28,3605,28,28
1,29,3605,29,29
1,30,3605,30,30
1,31,3605,31,31
0,32,3605,32,32
1,33,3605,33,33
1,34,3605,34,34
1,35,3605,35,35
1,36,3605,36,36
1,37,3605,37,37
1,38,3605,38,38
1,39,3605,39,39
1,40,3605,40,40
1,41,3605,41,41
1,42,3605,42,42
1,43,3605,43,43
1,44,3605,44,44
1,45,3605,45,45
1,46,3605,46,46
1,47,3605,47,47
1,48,3605,48,48
1,49,3605,49,49
1,0,3606,0,0
0,1,3606,1,1
1,2,3606,2,2
0,3,3606,3,3
0,4,3606,4,4
0,5,3606,5,5
1,6,3606,6,6
1,7,3606,7,7
0,8,3606,8,8
1,9,3606,9,9
0,10,3606,10,10
1,11,3606,11,11
1,12,3606,12,12
0,13,3606,13,13
1,14,3606,14,14
1,15,3606,15,15
0,16,3606,16,16
1,17,3606,17,17
1,18,3606,18,18
1,19,3606,19,19
1,20,3606,20,20
1,21,3606,21,21
1,22,3606,22,22
1,23,3606,23,23
1,24,3606,24,24
1,25,3606,25,25
0,26,3606,26,26
1,27,3606,27,27
1,28,3606,28,28
1,29,3606,29,29
0,30,3606,30,30
0,31,3606,31,31
0,32,3606,32,32
1,33,3606,33,33
1,34,3606,34,34
1,35,3606,35,35
1,36,3606,36,36
1,37,3606,37,37
1,38,3606,38,38
1,39,3606,39,39
1,40,3606,40,40
1,41,3606,41,41
1,42,3606,42,42
1,43,3606,43,43
1,44,3606,44,44
1,45,3606,45,45
1,46,3606,46,46
0,47,3606,47,47
1,48,3606,48,48
1,49,3606,49,49
0,0,3607,0,0
1,1,3607,1,1
0,2,3607,2,2
0,3,3607,3,3
0,4,3607,4,4
0,5,3607,5,5
1,6,3607,6,6
0,7,3607,7,7
0,8,3607,8,8
0,9,3607,9,9
0,10,3607,10,10
0,11,3607,11,11
1,12,3607,12,12
1,13,3607,13,13
0,14,3607,14,14
1,15,3607,15,15
1,16,3607,16,16
1,17,3607,17,17
0,18,3607,18,18
1,19,3607,19,19
0,20,3607,20,20
1,21,3607,21,21
0,22,3607,22,22
1,23,3607,23,23
1,24,3607,24,24
1,25,3607,25,25
0,26,3607,26,26
1,27,3607,27,27
1,28,3607,28,28
1,29,3607,29,29
1,30,3607,30,30
0,31,3607,31,31
0,32,3607,32,32
1,33,3607,33,33
1,34,3607,34,34
1,35,3607,35,35
0,36,3607,36,36
1,37,3607,37,37
1,38,3607,38,38
1,39,3607,39,39
1,40,3607,40,40
1,41,3607,41,41
1,42,3607,42,42
1,43,3607,43,43
0,44,3607,44,44
1,45,3607,45,45
1,46,3607,46,46
1,47,3607,47,47
1,48,3607,48,48
0,49,3607,49,49
0,0,3608,0,0
1,1,3608,1,1
1,2,3608,2,2
0,3,3608,3,3
0,4,3608,4,4
0,5,3608,5,5
0,6,3608,6,6
0,7,3608,7,7
0,8,3608,8,8
1,9,3608,9,9
0,10,3608,10,10
0,11,3608,11,11
1,12,3608,12,12
1,13,3608,13,13
0,14,3608,14,14
1,15,3608,15,15
0,16,3608,16,16
0,17,3608,17,17
0,18,3608,18,18
0,19,3608,19,19
0,20,3608,20,20
0,21,3608,21,21
0,22,3608,22,22
0,23,3608,23,23
1,24,3608,24,24
0,25,3608,25,25
1,26,3608,26,26
0,27,3608,27,27
0,28,3608,28,28
0,29,3608,29,29
1,30,3608,30,30
1,31,3608,31,31
0,32,3608,32,32
0,33,3608,33,33
0,34,3608,34,34
